5.266114184499685047e-01,1.904319063210572760e-01,4.697923991645711062e-02,2.318015273939505808e-02,2.127972825731221096e-01
5.125765521357762422e-01,1.810633220569056456e-01,4.601872231525160062e-02,2.288587180274486571e-02,2.374555316893217360e-01
4.898852186008669785e-01,1.730319407182507596e-01,4.417413686585617422e-02,2.283497184370128497e-02,2.700737319713246709e-01
4.898852186008669785e-01,1.730319407182507596e-01,4.417413686585617422e-02,2.283497184370128497e-02,2.700737319713246709e-01
4.554243066201568713e-01,1.699727272455476557e-01,4.162350246690212086e-02,2.302117719734239967e-02,3.099582864700508589e-01
3.980861031109544368e-01,1.762089644835505009e-01,3.922426665177438515e-02,2.377367727209674791e-02,3.627069884816240819e-01
3.083943752893855694e-01,1.970459922607144809e-01,3.750242303994628934e-02,2.555989185547787035e-02,4.314973175544757900e-01
2.223989912592791440e-01,2.166541325555038922e-01,3.541796360398981325e-02,2.716495179605341731e-02,4.983639607851736986e-01
1.419078199479200386e-01,2.351347325837470081e-01,3.359599672155375721e-02,2.894905602425213928e-02,5.604123947225270186e-01
1.419078199479200386e-01,2.351347325837470081e-01,3.359599672155375721e-02,2.894905602425213928e-02,5.604123947225270186e-01
1.000285830635672529e-01,2.440925132085924321e-01,3.140538412609750890e-02,3.006607154903539331e-02,5.944074480527075099e-01
5.557068840541613819e-02,2.542718878052287468e-01,3.013274851379088917e-02,3.191407416003443076e-02,6.281106011155297431e-01
4.016289205545717222e-02,2.565790682997257099e-01,2.850304507822700589e-02,3.334623867926863466e-02,6.414087558873214912e-01
4.016289205545717222e-02,2.565790682997257099e-01,2.850304507822700589e-02,3.334623867926863466e-02,6.414087558873214912e-01
3.367989044210757676e-02,2.553041520832181055e-01,2.697869544639154224e-02,3.478814386187305957e-02,6.492491181664096223e-01
2.979528526399368923e-02,2.555792119092174519e-01,2.576722876954396987e-02,3.587150268887304844e-02,6.529867713683719099e-01
3.200519393367644988e-02,2.583607433519167218e-01,2.521469408252318550e-02,3.629070725107706036e-02,6.481286613808066033e-01
3.426670367375575510e-02,2.639006476960313874e-01,2.543883972048246664e-02,3.597925883671242858e-02,6.404145500730179519e-01
3.399318080725246410e-02,2.737165911995514955e-01,2.636626361067697169e-02,3.522672107739937414e-02,6.306972433051196703e-01
3.399318080725246410e-02,2.737165911995514955e-01,2.636626361067697169e-02,3.522672107739937414e-02,6.306972433051196703e-01
3.774641020254843743e-02,2.816102353817015458e-01,2.731188975755025061e-02,3.381432599532294830e-02,6.195171386628767207e-01
3.723425089523874076e-02,2.881958388727917653e-01,2.807672911503827223e-02,3.222637727421905768e-02,6.142668038427121502e-01
3.668970008643689801e-02,2.920018704501493589e-01,2.844500041599821658e-02,3.076045475076410324e-02,6.121029742966515030e-01
3.509076202373607317e-02,2.907879347813405735e-01,2.828107125697068222e-02,2.957149466485779754e-02,6.162687372730948354e-01
3.625307081345915949e-02,2.856104555395652667e-01,2.781587608975020012e-02,2.896269024654192850e-02,6.213579073106834105e-01
3.698914363405950145e-02,2.775412992924137234e-01,2.722294104157488986e-02,2.895970885431888714e-02,6.292869071776329148e-01
3.358675536446494025e-02,2.681322112616503772e-01,2.699324254928318206e-02,2.962590648681003025e-02,6.416618843377914772e-01
3.389671518536888084e-02,2.590637429924863011e-01,2.713584166597201447e-02,3.051013488017708525e-02,6.493935652759956767e-01
3.708752779682537859e-02,2.490323414590953632e-01,2.759924839767975008e-02,3.119693494314650442e-02,6.550839474032530418e-01
3.708752779682537859e-02,2.490323414590953632e-01,2.759924839767975008e-02,3.119693494314650442e-02,6.550839474032530418e-01
3.501830153402436113e-02,2.418355645407646026e-01,2.862442114034072227e-02,3.181904832292675039e-02,6.627026644619435913e-01
3.686041262695999993e-02,2.354857942203860410e-01,2.951332136051239632e-02,3.170461597133211046e-02,6.664358558208094419e-01
3.686041262695999993e-02,2.354857942203860410e-01,2.951332136051239632e-02,3.170461597133211046e-02,6.664358558208094419e-01
3.685194319354821030e-02,2.299910964056064155e-01,3.031250085536595432e-02,3.109640418014471969e-02,6.717480553653346620e-01
3.169108280580835990e-02,2.269708321132526962e-01,3.086491826630100022e-02,3.010343693293596537e-02,6.803697298817019679e-01
3.221611023790255102e-02,2.220956173368986430e-01,3.072625329999214075e-02,2.845791053462915290e-02,6.865041085905775331e-01
3.143979178798128604e-02,2.194340706999256263e-01,3.053482765231481724e-02,2.693394244796572939e-02,6.916573674118124959e-01
3.247975015587324654e-02,2.170091217822642249e-01,3.010349851312575306e-02,2.549280024105746514e-02,6.949148293076792271e-01
2.991783022049383442e-02,2.157830233733372682e-01,2.999381794272202098e-02,2.465674964247959594e-02,6.996485788209672041e-01
2.991783022049383442e-02,2.157830233733372682e-01,2.999381794272202098e-02,2.465674964247959594e-02,6.996485788209672041e-01
3.120210234788163908e-02,2.157656820905463624e-01,3.027946970244593111e-02,2.443014423235091714e-02,6.983226016267750635e-01
2.703473051432923879e-02,2.172109057111010211e-01,3.117953944416420806e-02,2.487445316385926419e-02,6.997003711665461534e-01
2.703473051432923879e-02,2.172109057111010211e-01,3.117953944416420806e-02,2.487445316385926419e-02,6.997003711665461534e-01
2.602511619106620891e-02,2.181223188951721959e-01,3.250766567177449523e-02,2.561697868223262314e-02,6.977279205597545220e-01
2.828979233657128931e-02,2.178913364579520562e-01,3.394958993341162107e-02,2.623159066920987409e-02,6.936376906028551836e-01
3.028243509537562397e-02,2.170208333460983130e-01,3.554168089904509442e-02,2.679509667409087775e-02,6.903599539853900735e-01
2.700686450575762870e-02,2.169050381064862032e-01,3.712098711428453435e-02,2.721280007462899275e-02,6.917543101988425924e-01
2.700686450575762870e-02,2.169050381064862032e-01,3.712098711428453435e-02,2.721280007462899275e-02,6.917543101988425924e-01
3.074535813110884294e-02,2.136010116619316002e-01,3.797262534013530477e-02,2.710577149791945986e-02,6.905752333689046951e-01
3.128609673716599426e-02,2.114792589881972773e-01,3.864072380287308234e-02,2.709913375214146464e-02,6.914947867196221676e-01
3.358739946593994330e-02,2.072885242530819461e-01,3.861687245474954705e-02,2.704308604714625655e-02,6.934641177790822342e-01
3.358739946593994330e-02,2.072885242530819461e-01,3.861687245474954705e-02,2.704308604714625655e-02,6.934641177790822342e-01
2.906707898784173516e-02,2.029911452092307000e-01,3.759918085131893489e-02,2.764697551967957440e-02,7.026956194319290416e-01
2.876094959317026037e-02,2.021575801431509944e-01,3.657626244656903003e-02,2.815085763475752914e-02,7.043543501823521513e-01
2.876094959317026037e-02,2.021575801431509944e-01,3.657626244656903003e-02,2.815085763475752914e-02,7.043543501823521513e-01
3.213520518914635138e-02,2.023855064219702293e-01,3.548860992507124612e-02,2.869374792578400710e-02,7.012969305380282181e-01
4.024705191107971758e-02,2.044995909981383864e-01,3.411698937326267111e-02,2.885112922671335609e-02,6.922852384908058099e-01
5.358733708370248816e-02,2.063327131433779216e-01,3.292600932505861111e-02,2.872091780809938114e-02,6.784330226397615737e-01
5.358733708370248816e-02,2.063327131433779216e-01,3.292600932505861111e-02,2.872091780809938114e-02,6.784330226397615737e-01
6.750993460449736250e-02,2.070385258106615944e-01,3.191431366925413099e-02,2.823043307511850092e-02,6.653067928404683418e-01
6.013066366555435555e-02,2.103705964314059040e-01,3.179186550390871585e-02,2.807717649242534932e-02,6.696296979067056787e-01
6.449129336398655432e-02,2.121699613921453897e-01,3.135809628185626252e-02,2.743059553030398681e-02,6.645500534317076990e-01
6.449129336398655432e-02,2.121699613921453897e-01,3.135809628185626252e-02,2.743059553030398681e-02,6.645500534317076990e-01
1.915810790148675391e-01,1.879390707441080388e-01,2.652307203759140392e-02,2.321136115505439620e-02,5.707454170483785560e-01
4.711502655363960512e-01,1.351285666594199963e-01,1.765478570986750775e-02,1.511408964965288600e-02,3.609522924446634806e-01
4.383447452734773320e-01,1.361004876654261231e-01,2.711626386896317728e-02,2.051417602048359601e-02,3.779243271716498098e-01
4.383447452734773320e-01,1.361004876654261231e-01,2.711626386896317728e-02,2.051417602048359601e-02,3.779243271716498098e-01
4.349194065002300325e-01,1.834649751558402597e-01,4.522867319013312848e-02,2.988812914974795301e-02,3.064988160040487131e-01
6.334160666356266622e-01,1.616315390052341650e-01,3.862612388614328207e-02,2.471679961162856487e-02,1.416094708613672148e-01
5.936546702779720297e-01,1.904665653942087256e-01,5.579036743360903106e-02,3.414393135376164040e-02,1.259444655404485802e-01
5.936546702779720297e-01,1.904665653942087256e-01,5.579036743360903106e-02,3.414393135376164040e-02,1.259444655404485802e-01
4.938932262660178929e-01,2.492667173136168535e-01,8.019211020376117161e-02,4.711571740617904319e-02,1.295322288104248376e-01
4.304187214590540211e-01,2.999179830633139088e-01,9.601628418573378287e-02,5.419726209777538106e-02,1.194497491941227951e-01
4.304187214590540211e-01,2.999179830633139088e-01,9.601628418573378287e-02,5.419726209777538106e-02,1.194497491941227951e-01
4.739899523390269098e-01,2.939608971197573695e-01,9.138612499480881779e-02,4.945772577487923122e-02,9.120529977152772028e-02
5.189095282011499943e-01,2.725992421054490578e-01,8.910269822333501122e-02,4.666026081160033062e-02,7.272827065846565464e-02
4.595809967771744553e-01,3.107316572957063427e-01,1.044465522436415911e-01,5.358177583396893373e-02,7.165901784950869102e-02
3.509090166885520667e-01,3.873681680812982586e-01,1.251752202914002132e-01,6.320756086130212281e-02,7.334003407744739411e-02
3.509090166885520667e-01,3.873681680812982586e-01,1.251752202914002132e-01,6.320756086130212281e-02,7.334003407744739411e-02
3.202664181873308147e-01,4.130945933080019117e-01,1.325183730146316241e-01,6.584243994017185964e-02,6.827817554986373438e-02
2.934590398376439868e-01,4.298527230210456573e-01,1.422821581843206618e-01,6.900582312731154411e-02,6.540025582967810835e-02
2.690699603964114561e-01,4.480410917147682470e-01,1.497400507864671271e-01,7.065345672852074710e-02,6.249544037383224920e-02
2.999593947349497580e-01,4.265524132926931111e-01,1.483131982920554426e-01,6.835352214577168628e-02,5.682147153452989791e-02
2.802337223685377743e-01,4.322859278278659012e-01,1.592124567863676121e-01,7.208282129552016915e-02,5.618507172170860570e-02
2.802337223685377743e-01,4.322859278278659012e-01,1.592124567863676121e-01,7.208282129552016915e-02,5.618507172170860570e-02
2.565115653130040640e-01,4.427046863427373524e-01,1.694928090459427994e-01,7.616692709050217058e-02,5.512401220781355110e-02
3.121014042517816223e-01,4.060443293398790510e-01,1.610480873644337674e-01,7.252718673987243458e-02,4.827899230403313868e-02
3.923773333506559990e-01,3.530896463901729843e-01,1.466795738557779005e-01,6.700329332779933478e-02,4.085015307559385078e-02
3.923773333506559990e-01,3.530896463901729843e-01,1.466795738557779005e-01,6.700329332779933478e-02,4.085015307559385078e-02
4.210332256024201802e-01,3.300930884531174669e-01,1.442378004507472722e-01,6.710433654872363651e-02,3.753154894499161065e-02
4.049466035602968250e-01,3.368130220253992557e-01,1.500972724028198924e-01,7.128355567235790391e-02,3.685954633912629647e-02
4.039670367298544562e-01,3.365651098926899509e-01,1.509432118760005159e-01,7.315208579259248334e-02,3.537255570886250339e-02
4.039670367298544562e-01,3.365651098926899509e-01,1.509432118760005159e-01,7.315208579259248334e-02,3.537255570886250339e-02
4.414979925148498352e-01,3.151776418325688001e-01,1.413538916829870373e-01,6.994169415276911550e-02,3.202877981682532987e-02
4.798675223849884763e-01,2.942739095964705953e-01,1.308139472466166020e-01,6.600767088624386048e-02,2.903694988568046240e-02
4.862441892867817583e-01,2.927161929698381404e-01,1.275384769094307091e-01,6.550513409221639383e-02,2.799600674173304687e-02
4.862441892867817583e-01,2.927161929698381404e-01,1.275384769094307091e-01,6.550513409221639383e-02,2.799600674173304687e-02
4.640654721417321049e-01,3.091634184199250068e-01,1.303181961491192697e-01,6.807691288494277515e-02,2.837600040428097867e-02
4.371291940068488535e-01,3.301645821069334463e-01,1.329671361638349314e-01,7.073280623417603497e-02,2.900628148820658461e-02
4.566232014351929713e-01,3.237905170696021573e-01,1.246002537646671987e-01,6.775717278129314569e-02,2.722885494924451311e-02
4.832620067133937547e-01,3.104169290613558729e-01,1.158518958776531688e-01,6.463998561867038972e-02,2.582918272892672021e-02
4.832620067133937547e-01,3.104169290613558729e-01,1.158518958776531688e-01,6.463998561867038972e-02,2.582918272892672021e-02
4.683172984175890674e-01,3.230088028764912522e-01,1.154970034499741421e-01,6.630214193053129978e-02,2.687475332541434600e-02
4.623351982312593478e-01,3.326121832744297069e-01,1.113343074979886438e-01,6.591116982242188616e-02,2.780714117390059581e-02
4.623351982312593478e-01,3.326121832744297069e-01,1.113343074979886438e-01,6.591116982242188616e-02,2.780714117390059581e-02
4.834752554705302185e-01,3.217708625655727461e-01,1.033753986013141585e-01,6.279875303734422376e-02,2.857973032523871554e-02
4.952081390941786010e-01,3.129565003729461448e-01,9.915115100322371977e-02,6.183880879784942747e-02,3.084540073180212089e-02
4.952081390941786010e-01,3.129565003729461448e-01,9.915115100322371977e-02,6.183880879784942747e-02,3.084540073180212089e-02
4.709394929978118483e-01,3.273459979381172502e-01,1.012640852711038514e-01,6.465180307670477522e-02,3.579862071626239289e-02
4.804951057639960665e-01,3.204230279567305550e-01,9.635379949955003021e-02,6.391850790049065367e-02,3.880955887923286107e-02
4.804951057639960665e-01,3.204230279567305550e-01,9.635379949955003021e-02,6.391850790049065367e-02,3.880955887923286107e-02
5.271898352756602124e-01,2.861439780243119069e-01,8.670098983058202591e-02,6.060129611913293857e-02,3.936390075031282604e-02
4.781208224067021173e-01,2.970756982120596468e-01,9.612561087199276988e-02,7.730333314437860814e-02,5.137453536486680933e-02
4.538009276317731544e-01,3.091976502740837462e-01,9.879086347854861005e-02,8.446884704968658786e-02,5.374171156590806103e-02
4.538009276317731544e-01,3.091976502740837462e-01,9.879086347854861005e-02,8.446884704968658786e-02,5.374171156590806103e-02
5.711355116034773083e-01,2.355309278887763036e-01,7.863829430198607251e-02,7.354547919105025588e-02,4.114978701470998340e-02
5.338977303076651859e-01,2.607953828600250712e-01,8.273935583239827585e-02,8.058250941950988178e-02,4.198502158040168936e-02
4.493568051362535343e-01,3.169935351048566163e-01,9.261499445749747650e-02,9.484108721330164471e-02,4.619357808809065186e-02
4.493568051362535343e-01,3.169935351048566163e-01,9.261499445749747650e-02,9.484108721330164471e-02,4.619357808809065186e-02
4.310113545097445931e-01,3.350264858383338873e-01,9.016093569421565479e-02,9.818750455744239269e-02,4.561371940026334726e-02
4.304070055058255573e-01,3.403857240348153179e-01,8.595720388837564674e-02,9.903044939271707370e-02,4.421961717826639743e-02
4.269804315299292607e-01,3.410193376768357321e-01,8.574681632560703093e-02,1.018138445642142870e-01,4.443956990341384888e-02
3.437528116177858695e-01,3.802352078974485239e-01,1.031081117595191582e-01,1.215714926573964322e-01,5.133237606785002322e-02
3.437528116177858695e-01,3.802352078974485239e-01,1.031081117595191582e-01,1.215714926573964322e-01,5.133237606785002322e-02
2.761147651461105523e-01,3.999709027055382560e-01,1.243196707128559203e-01,1.420881196891581322e-01,5.750654174633706289e-02
2.382085415794988337e-01,3.946429793984398415e-01,1.457953905903908443e-01,1.601165431045546705e-01,6.123654532711572673e-02
2.194064508982052908e-01,3.793280775840434105e-01,1.638829649143227762e-01,1.745378118017542612e-01,6.284469480167437228e-02
2.194064508982052908e-01,3.793280775840434105e-01,1.638829649143227762e-01,1.745378118017542612e-01,6.284469480167437228e-02
2.218813897728177664e-01,3.591647130568828561e-01,1.749521751355547217e-01,1.821704168854998696e-01,6.183130514924473770e-02
2.347494542583493937e-01,3.398100982036063034e-01,1.801011467068215910e-01,1.856301170427155089e-01,5.970918378850713359e-02
2.376662366809605131e-01,3.298531385167775554e-01,1.841364106240852005e-01,1.898554758462882019e-01,5.848873833188850124e-02
2.376662366809605131e-01,3.298531385167775554e-01,1.841364106240852005e-01,1.898554758462882019e-01,5.848873833188850124e-02
2.475418137592996226e-01,3.230521133938334954e-01,1.827150322919181558e-01,1.898751877287640499e-01,5.681585282618457217e-02
2.678198312578434215e-01,3.170618340898071486e-01,1.755288825335225567e-01,1.849542229581705999e-01,5.463522916065631507e-02
2.823784352744005965e-01,3.180634916775155197e-01,1.668823107358364810e-01,1.790113916363502422e-01,5.366437067589713283e-02
2.823784352744005965e-01,3.180634916775155197e-01,1.668823107358364810e-01,1.790113916363502422e-01,5.366437067589713283e-02
2.940673995811596275e-01,3.240793893160403560e-01,1.568158571535310797e-01,1.714440207379638592e-01,5.359333321130511224e-02
3.340064297133641946e-01,3.178911642633251433e-01,1.393066806460345752e-01,1.555767777184789424e-01,5.321894765879725542e-02
3.573156403570245110e-01,3.205116651375460313e-01,1.250776315106453818e-01,1.416136690071155280e-01,5.548139398766849251e-02
3.592503861263125486e-01,3.335489611069556992e-01,1.148440928230315544e-01,1.300878079439663215e-01,6.226875199973379293e-02
4.066776391999003537e-01,3.194247098535077933e-01,9.968021196564896824e-02,1.086267483129395583e-01,6.559069066800338188e-02
4.066776391999003537e-01,3.194247098535077933e-01,9.968021196564896824e-02,1.086267483129395583e-01,6.559069066800338188e-02
5.650182180608093185e-01,2.375377944278212194e-01,7.551669588044024328e-02,6.670706871834128360e-02,5.522022291258790738e-02
5.394187321267358559e-01,2.546427265202622636e-01,8.511575732493117941e-02,6.774014712012320361e-02,5.308263690794727541e-02
5.394187321267358559e-01,2.546427265202622636e-01,8.511575732493117941e-02,6.774014712012320361e-02,5.308263690794727541e-02
4.743186296752811004e-01,3.014257915496916795e-01,1.001862735533236015e-01,7.432601178708837797e-02,4.974329343461519892e-02
4.323836171700279341e-01,3.375685732710442810e-01,1.093914893949654715e-01,7.794139989298558280e-02,4.271492027097670979e-02
4.323836171700279341e-01,3.375685732710442810e-01,1.093914893949654715e-01,7.794139989298558280e-02,4.271492027097670979e-02
4.239549694097147770e-01,3.492418273709834708e-01,1.120304613236956931e-01,7.828033238090052748e-02,3.649240951470565653e-02
4.381442242352477923e-01,3.424520633177438600e-01,1.106731287697297061e-01,7.676709615851408375e-02,3.196348751876450928e-02
4.513864012267297388e-01,3.328979251951027507e-01,1.090492773963855216e-01,7.563103381713538742e-02,3.103536236464668127e-02
4.513864012267297388e-01,3.328979251951027507e-01,1.090492773963855216e-01,7.563103381713538742e-02,3.103536236464668127e-02
4.600319106598348973e-01,3.248069980739635709e-01,1.076707541010925445e-01,7.503437357593893686e-02,3.245596358916993246e-02
4.663823230930850827e-01,3.161671396726982164e-01,1.061475730222389696e-01,7.403088330892668156e-02,3.727208090305104277e-02
4.663823230930850827e-01,3.161671396726982164e-01,1.061475730222389696e-01,7.403088330892668156e-02,3.727208090305104277e-02
4.747035957594109012e-01,3.052998968031047089e-01,1.023883633054082504e-01,7.147914948662534296e-02,4.612899464545075490e-02
4.921719034633580403e-01,2.890400474281211718e-01,9.270531708747754840e-02,6.510179606969819510e-02,6.098093595134501665e-02
5.093006340353506411e-01,2.690968797328584516e-01,7.913713684278973759e-02,5.506649611123951016e-02,8.739885327776175661e-02
5.093006340353506411e-01,2.690968797328584516e-01,7.913713684278973759e-02,5.506649611123951016e-02,8.739885327776175661e-02
4.999308917115987128e-01,2.566421778455991176e-01,6.336623411130014316e-02,4.377886024723610242e-02,1.362818360842658894e-01
4.033348288455919639e-01,2.847708723446056300e-01,5.291459470481865018e-02,3.472177598326352255e-02,2.242579281217200460e-01
2.544267218218874693e-01,3.669682939148273815e-01,4.979454062050870516e-02,3.060637501046914455e-02,2.982040686323071954e-01
2.544267218218874693e-01,3.669682939148273815e-01,4.979454062050870516e-02,3.060637501046914455e-02,2.982040686323071954e-01
